,label
287260,positive
290773,positive
39770,positive
439516,positive
301098,positive
68679,positive
329884,positive
247764,positive
434430,positive
167285,positive
411228,positive
285617,positive
161922,positive
363223,positive
134565,positive
50944,positive
131633,positive
240087,positive
367677,positive
146271,positive
229325,positive
472422,positive
326903,positive
69497,positive
440370,positive
63131,positive
371476,positive
346509,positive
26306,positive
325537,positive
312409,positive
86163,positive
436561,positive
326731,positive
472883,positive
246378,positive
267950,positive
446194,positive
473042,positive
299227,positive
119620,positive
105214,positive
165596,positive
103757,positive
236070,positive
253093,positive
70100,positive
303089,positive
170582,positive
448470,positive
151855,positive
300903,positive
387751,positive
26497,positive
39453,positive
445536,positive
29665,positive
8093,positive
193885,positive
452922,positive
381843,positive
206402,positive
415880,positive
285344,positive
487746,positive
222530,positive
240031,positive
62139,positive
222977,positive
19181,positive
469535,positive
244366,positive
478358,positive
122671,positive
144565,positive
140447,positive
55835,positive
267435,positive
453455,positive
50326,positive
418256,positive
339526,positive
74615,positive
471095,positive
62115,positive
450922,positive
487562,positive
101450,positive
343941,positive
478144,positive
358896,positive
329925,positive
71712,positive
52190,positive
237888,positive
462215,positive
221211,positive
86636,positive
41583,positive
307812,positive
194836,positive
25977,positive
22197,positive
168476,positive
4361,positive
228725,positive
20129,positive
246451,positive
418113,positive
124283,positive
414321,positive
43164,positive
28536,positive
377173,positive
456431,positive
419945,positive
142184,positive
110060,positive
359514,positive
198928,positive
450786,positive
12454,positive
60366,positive
316809,positive
277758,positive
33527,positive
413346,positive
247077,positive
208221,positive
423041,positive
484772,positive
381790,positive
194442,positive
267416,positive
99323,positive
86799,positive
92947,positive
222273,positive
70809,positive
245547,positive
198080,positive
17637,positive
372220,positive
482766,positive
116055,positive
185976,positive
221188,positive
443991,positive
433466,positive
415401,positive
274677,positive
124352,positive
140349,positive
188774,positive
324306,positive
352086,positive
204793,positive
251157,positive
270915,positive
393508,positive
203179,positive
103892,positive
277999,positive
280106,positive
418906,positive
386221,positive
371159,positive
8311,positive
472423,positive
98511,positive
255920,positive
216089,positive
36665,positive
65230,positive
341309,positive
487720,positive
198786,positive
216700,positive
128748,positive
125133,positive
475916,positive
363353,positive
448098,positive
121299,positive
450465,positive
415608,positive
352451,positive
115305,positive
212574,positive
233882,positive
182222,positive
50194,positive
45224,positive
413741,positive
61270,positive
392172,positive
187834,positive
435830,positive
204725,positive
416748,positive
158515,positive
263579,positive
377219,positive
322616,positive
256823,positive
79522,positive
239351,positive
30938,positive
461864,positive
371803,positive
199785,positive
65271,positive
48353,positive
439077,positive
42784,positive
42052,positive
397418,positive
220278,positive
112384,positive
257925,positive
441342,positive
75616,positive
10330,positive
222681,positive
264948,positive
20215,positive
364070,positive
211260,positive
196353,positive
362942,positive
15843,positive
381922,positive
371853,positive
45865,positive
281741,positive
290932,positive
114970,positive
175288,positive
201035,positive
103451,positive
95220,positive
244800,positive
216730,positive
114711,positive
220061,positive
402963,positive
126674,positive
19464,positive
303918,positive
468903,positive
279647,positive
112820,positive
58911,positive
389013,positive
146135,positive
399309,positive
470824,positive
257826,positive
119451,positive
155480,positive
332665,positive
143660,positive
173844,positive
366433,positive
85527,positive
427941,positive
176360,positive
246540,positive
24726,positive
16198,positive
11841,positive
352842,positive
88374,positive
492778,positive
441376,positive
374624,positive
197694,positive
8378,positive
104459,positive
238172,positive
391973,positive
267940,positive
25890,positive
248958,positive
335603,positive
305629,positive
249239,positive
445260,positive
402410,positive
308343,positive
341127,positive
193168,positive
93100,positive
460826,positive
446950,positive
398150,positive
300202,positive
215046,positive
295826,positive
160406,positive
153060,positive
22656,positive
487596,positive
300986,positive
485157,positive
174224,positive
261143,positive
405806,positive
350572,positive
368723,positive
164076,positive
226441,positive
306704,positive
386908,positive
232005,positive
486791,positive
78703,positive
99490,positive
482212,positive
305418,positive
214578,positive
15019,positive
424698,positive
170456,positive
486248,positive
487838,positive
37116,positive
387407,positive
318631,positive
455852,positive
10288,positive
468110,positive
288975,positive
54133,positive
489501,positive
80689,positive
422760,positive
232270,positive
460579,positive
466122,positive
431601,positive
301523,positive
3895,positive
118680,positive
401893,positive
436251,positive
357113,positive
49939,positive
4932,positive
106715,positive
11078,positive
396791,positive
389610,positive
393513,positive
261981,positive
182241,positive
36180,positive
337708,positive
123520,positive
356497,positive
151896,positive
422240,positive
136615,positive
127829,positive
214393,positive
170336,positive
306138,positive
122558,positive
368924,positive
457591,positive
373805,positive
475918,positive
118615,positive
252149,positive
126828,positive
129911,positive
85643,positive
52955,positive
172112,positive
101572,positive
285767,positive
313622,positive
254194,positive
479676,positive
295767,positive
21434,positive
235747,positive
400116,positive
140981,positive
344005,positive
416924,positive
88799,positive
52354,positive
220448,positive
28416,positive
436817,positive
258114,positive
106478,positive
308558,positive
345671,positive
333562,positive
185894,positive
487847,positive
77856,positive
205973,positive
361634,positive
192548,positive
433851,positive
437452,positive
329699,positive
37811,positive
307217,positive
385843,positive
168926,positive
85044,positive
380882,positive
409995,positive
248368,positive
158394,positive
72717,positive
132189,positive
42484,positive
92402,positive
407442,positive
209772,positive
451188,positive
59164,positive
356049,positive
378034,positive
266132,positive
432084,positive
223127,positive
216063,positive
313235,positive
168324,positive
303653,positive
151938,positive
293687,positive
268352,positive
114076,positive
245686,positive
48436,positive
299666,positive
5440,positive
178482,positive
300904,positive
141069,positive
78074,positive
59811,positive
352352,positive
1624,positive
117479,positive
187495,positive
426901,positive
89724,positive
484336,positive
52571,positive
351402,positive
69496,positive
475319,positive
430819,positive
271299,positive
331346,positive
305955,positive
193296,positive
464025,positive
186387,positive
184479,positive
344773,positive
249780,positive
283377,positive
423107,positive
209207,positive
251152,positive
268260,positive
115222,positive
352705,positive
210062,positive
466463,positive
355041,positive
147094,positive
197738,positive
215033,positive
136759,positive
425701,positive
1432,positive
272041,positive
274852,positive
236356,positive
159041,positive
166331,positive
283011,positive
151986,positive
292563,positive
454439,positive
159238,positive
459981,positive
61983,positive
405471,positive
78506,positive
483089,positive
354807,positive
488016,positive
257794,positive
264202,positive
216508,positive
23423,positive
352303,positive
131782,positive
159673,positive
33435,positive
56317,positive
352142,positive
369615,positive
242830,positive
324767,positive
130984,positive
293654,positive
335201,positive
442186,positive
437115,positive
